clip_id,label,spectral_centroid,spectral_bandwidth,spectral_contrast,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13,cqt_1,cqt_2,cqt_3,cqt_4,cqt_5,cqt_6,cqt_7,cqt_8,cqt_9,cqt_10,cqt_11,cqt_12
104421-2-0-3,children_playing,2770.065726798452,1455.3168252218281,16.691747370167374,-102.10849,-16.020607,-90.87324,19.068106,-9.894957,7.703896,1.704177,8.212865,2.5780892,10.094345,0.24326016,7.2063694,-2.3150322,0.6234612,0.5816625,0.6356847,0.663364,0.70625144,0.68940705,0.6997175,0.69360447,0.757676,0.7247167,0.6951746,0.65688264
72259-1-7-6,car_horn,1536.8267725890937,1371.0035947178385,18.812563279611968,-132.37224,104.40252,-35.46696,15.666379,-17.38329,2.471165,0.78977615,2.6343908,4.957423,6.122279,-3.7093465,-4.1787796,4.521939,0.27304202,0.2568978,0.2936987,0.34318915,0.38450372,0.6649881,0.6156573,0.8134371,0.6133648,0.31655326,0.758238,0.6902076
89724-5-0-1,engine_idling,1394.3447190436796,1445.5081034139057,18.065257819435626,-110.67187,114.40646,-40.669598,8.621294,5.9230275,11.350846,-2.7775762,-8.409783,-16.020987,-4.9546647,-13.906839,-5.897489,-14.6286,0.62154377,0.49192515,0.8359573,0.44222182,0.44582132,0.3554917,0.4032413,0.4652994,0.64761853,0.8108629,0.9655091,0.612632
187920-7-1-1,jackhammer,2016.603906700218,2075.93139899719,15.559389224435556,-68.13999,85.33293,3.7969358,-0.9067162,9.8384905,7.4016585,-15.338339,-6.9270196,-12.315979,8.609212,-15.990111,-1.2470893,-4.3825626,0.8956754,0.80063134,0.51921165,0.61433685,0.7014428,0.94217014,0.57355005,0.67827207,0.6747856,0.80293345,0.4945747,0.4539354
178260-7-2-0,jackhammer,2585.3319613241724,2357.258991482237,16.559484036089252,-115.180145,50.354702,16.673704,11.119268,15.478708,21.289595,15.754442,20.511139,-14.244795,12.005436,4.1093516,3.623116,-1.8706036,0.9296018,0.35931113,0.40824702,0.39587155,0.45434752,0.5970175,0.26415512,0.24185704,0.3141706,0.33248517,0.3446025,0.38881728
72259-1-9-9,car_horn,2091.8835118726165,1765.8197052700284,17.53415793296399,-24.634222,74.57572,-15.916001,21.018393,-24.344875,0.9282738,-3.639395,-4.4851403,-7.6428175,-4.29444,-2.9305747,-0.7037151,-2.8880858,0.7677122,0.6891467,0.6392314,0.63058877,0.5243393,0.4877854,0.47527322,0.6134846,0.5503782,0.7227908,0.66159964,0.6538099
203962-5-0-0,engine_idling,2697.9667815480475,1980.2965212389302,16.60563237313235,-87.34512,37.43133,-13.158618,20.616602,0.70451766,1.947745,-12.608372,25.502571,11.037728,-8.791558,0.45734948,9.933638,3.827508,0.55304825,0.5573178,0.9472912,0.638728,0.5449663,0.47887486,0.76987004,0.40478167,0.481655,0.6391973,0.8578827,0.68757725
111671-8-0-20,siren,1603.0459129787696,1221.5521976155983,20.437393000064333,-305.89124,42.397793,-101.69962,-53.62979,-44.699474,2.4569333,-8.1080885,13.675295,15.672918,32.669476,9.84563,-8.751797,2.478307,0.25813743,0.27889702,0.25482383,0.33283654,0.37917763,0.41110563,0.43062487,0.42501426,0.39997295,0.34371886,0.25374123,0.20910892
156869-8-0-3,siren,1210.094239424013,601.621160206361,23.081590975776464,-228.76471,150.53546,-137.79332,-36.268654,-67.30566,-13.2629795,66.65278,8.123808,4.099239,1.1141233,13.830797,30.051193,-20.961746,0.42467684,0.44745183,0.5834014,0.7059234,0.49963024,0.30574587,0.31698504,0.32111013,0.33947644,0.35532278,0.39539757,0.40986323
100852-0-0-12,air_conditioner,2376.0589126632326,1807.533979547657,15.528829265573917,-26.17439,50.210987,-25.524624,41.38658,0.045255125,19.175985,0.18483332,4.3212233,-4.702165,4.9317183,-2.8102732,6.9219756,0.44739485,0.65261906,0.65628713,0.6427924,0.9419499,0.7244401,0.6131543,0.760889,0.83330756,0.60570955,0.5759244,0.89147663,0.6145422
113601-9-0-33,street_music,1370.5886535771342,1473.6303345614845,18.838311753984765,-64.86593,100.225395,-26.913864,-3.3897955,-30.386267,-18.994905,-42.198933,-21.635714,-15.871338,-11.860824,-20.579247,-18.956543,-18.001856,0.4631277,0.3551413,0.7487637,0.4978564,0.44849154,0.41495663,0.4631752,0.6565433,0.44155347,0.4559484,0.47821167,0.50425994
121286-0-0-0,air_conditioner,1293.1060476751525,1312.5584716076148,16.787221087748897,-65.95331,121.10124,-40.53099,-4.3794622,-16.891731,-4.4050074,-10.597977,-8.2924595,-14.9367895,-4.7728043,-6.6854978,0.081885636,-11.26787,0.3762628,0.9731347,0.25477147,0.21196191,0.2271668,0.31491438,0.2830173,0.22178945,0.34797597,0.34587866,0.7459726,0.3427907
72259-1-5-4,car_horn,1621.9281706664965,1487.3331216553886,17.690700299401314,-149.5576,109.97004,-33.962757,17.86807,-18.20536,11.674799,6.5661583,-0.62227154,2.927878,8.653855,-8.661615,1.0069754,-0.5003881,0.40782422,0.47004917,0.6712323,0.54090077,0.53519976,0.5850576,0.6991053,0.7164241,0.6270623,0.64519864,0.7559462,0.69293255
104998-7-18-13,jackhammer,3482.025193295463,2108.5702039078383,16.283586476621288,-134.67606,-4.154658,-10.756075,22.802454,-3.2175071,12.975926,-1.7324365,-6.230022,-5.9856586,8.8412895,5.1922483,4.008537,1.7297628,0.6888141,0.46477374,0.5547597,0.6122905,0.48852116,0.5142985,0.6813244,0.38005233,0.9778694,0.5511322,0.43992522,0.36250058
160010-2-0-33,children_playing,1500.146191201218,1640.9109652326895,16.576310407745137,-353.13635,100.88663,-13.633827,29.105576,-0.61608124,5.545349,5.4714913,17.013784,-0.40286008,3.589208,0.9419453,5.8898764,-0.8428372,0.62992775,0.7945271,0.7986281,0.76587784,0.6698468,0.73786056,0.66697484,0.69083387,0.5227484,0.5060976,0.53417957,0.4409298
17578-5-0-26,engine_idling,1889.794596022028,2229.3930895159806,16.51286255271452,-43.08293,70.042496,38.672997,28.085236,4.362865,25.367186,-1.4961087,21.066067,4.339899,-0.10778091,3.9804056,3.5131216,3.587212,0.16739583,0.15532471,0.20690256,0.17835695,0.23664199,0.18643534,0.5845548,1.0,0.2950901,0.14371881,0.2541483,0.20361198
17578-5-0-32,engine_idling,1856.3174995267418,2217.8494542025514,16.59630373570096,-44.379463,70.85624,39.45093,28.621838,4.1940365,24.840809,-0.91824794,20.786604,5.4910626,-0.1748837,4.524078,2.265516,3.1918592,0.18386702,0.17281197,0.2117537,0.20244603,0.26295206,0.18996197,0.6768878,0.9996328,0.2910848,0.15449436,0.29752976,0.20910093
17578-5-0-24,engine_idling,1867.9961231645848,2219.8690206500255,16.26922719661406,-44.114063,71.82204,39.806152,27.645287,3.7831202,25.121574,-1.2805043,20.444544,4.238263,-0.52661014,4.502124,2.1439097,3.5186574,0.18573666,0.21363331,0.20421685,0.2025329,0.2648921,0.21075593,0.9549003,0.7856099,0.26080406,0.14839451,0.34096715,0.1652088
178686-0-0-9,air_conditioner,697.0917778672846,1058.3421209490361,16.023882358711045,-406.33026,172.17862,-8.718776,24.52892,4.846706,11.117782,8.024742,8.195333,4.13176,0.8049416,0.30171058,6.707768,2.1330311,0.7771263,0.83361113,0.7718647,0.82487994,0.8393274,0.78437954,0.62620604,0.71048826,0.7027158,0.62160623,0.52625865,0.6551196
160010-2-0-19,children_playing,1296.300465357361,1529.2357360340445,17.142215837289164,-380.0807,118.23044,-5.0077496,25.062267,-3.6008728,7.3146887,-2.2455602,9.656902,6.1326804,3.8402631,4.632258,4.229311,-1.3434299,0.65171593,0.702722,0.64655715,0.7082969,0.7364915,0.7290827,0.8415503,0.8519774,0.6240574,0.61080545,0.60452247,0.574438
178686-0-0-39,air_conditioner,817.865266098593,1106.9998108674167,15.868674369429208,-377.17413,166.24287,-19.684591,18.116308,-2.090902,18.081886,5.6788955,5.3565454,5.1969914,0.43651834,-1.4997627,5.242064,3.2273352,0.7495738,0.80087817,0.7892808,0.7533075,0.73850566,0.6501667,0.66197574,0.72449154,0.68793494,0.6106327,0.6191519,0.6306406
17578-5-0-30,engine_idling,1840.1528081802126,2208.982053060571,16.32424079148228,-42.820362,72.42724,39.133286,27.15558,3.5152724,25.63408,-1.4854621,20.512325,4.7324204,0.14423156,4.412269,2.2155504,3.0206592,0.1872514,0.18618047,0.19721597,0.19799381,0.26687658,0.20966665,0.7774716,0.9591757,0.29050636,0.15860261,0.31186014,0.204724
17578-5-0-18,engine_idling,1882.258708329892,2230.25726509593,16.240757665137906,-40.600975,71.32034,39.486645,27.222681,4.06672,25.208939,-1.9155326,19.567593,4.375184,0.8876983,4.491084,3.029677,2.9257047,0.1974147,0.19111316,0.22032005,0.20518453,0.27443907,0.19134578,0.7586929,0.9928197,0.31419253,0.1554085,0.32706854,0.2160958
178686-0-0-11,air_conditioner,719.9036287049529,1055.394318224268,15.983501383434028,-395.90695,170.60802,-16.396273,24.317696,4.237764,10.476155,8.480037,7.7244163,4.690462,2.9756734,1.5139699,4.709423,3.766613,0.7316545,0.7728629,0.7149491,0.9483321,0.86803263,0.748238,0.62793523,0.6675607,0.7246274,0.5917927,0.58377427,0.67211026
178260-7-0-0,jackhammer,3094.95994496692,2437.941644053569,16.95750114314493,-67.56988,32.55025,25.133238,13.496229,14.761242,20.625168,12.6276655,18.29651,-9.013021,4.5285687,3.5577404,-3.949589,0.0971617,0.5992066,0.3577725,0.4129381,0.3580168,0.7522835,0.75029546,0.35116997,0.36770323,0.61079323,0.368541,0.5227496,0.98991597
180128-4-7-4,drilling,2778.2615876690597,2144.613532286315,15.833380515958682,-66.24737,39.353462,20.160492,31.930407,-14.57448,9.460759,-9.559564,1.9577291,-3.9238288,2.6990895,3.9572065,6.0319057,-7.119859,0.45790765,0.46521583,0.51525396,0.42099592,0.45939374,0.43598333,0.48775083,0.6167555,0.69791645,0.79704636,0.5299703,0.5006479
104998-7-10-1,jackhammer,3657.4264495815282,1965.1288820000673,17.434440122195863,-110.938545,-17.1469,-11.864941,13.36793,-12.395143,21.05764,10.204349,0.5123399,-9.844066,11.276274,3.1049333,1.1794592,4.924825,0.6490038,0.51269835,0.47444427,0.5716697,0.49275297,0.5066008,0.878509,0.41435656,0.8470153,0.41388682,0.42051664,0.3332542
50885-3-0-4,dog_bark,1145.3154755060973,1295.3808737916727,18.954612354144764,-278.57672,129.3859,-19.696087,-21.371954,-36.545002,-30.292936,-28.364765,-10.528178,-14.114756,-10.434438,-13.407609,-5.9602585,-10.221947,0.5331899,0.5236271,0.48590136,0.45301032,0.48589215,0.5018669,0.57978386,0.6153276,0.6467346,0.61948735,0.56023055,0.514774
121286-0-0-2,air_conditioner,1301.7138211978167,1315.6161868379716,16.722291167307418,-66.23881,119.85822,-41.11175,-2.831379,-16.918026,-4.2562165,-10.097764,-8.277705,-15.959411,-5.914487,-7.273615,-0.31150645,-10.78445,0.39674163,0.9845933,0.23996371,0.20616856,0.20361769,0.3040309,0.26494262,0.21427944,0.33043367,0.33202755,0.6916969,0.32437128
100852-0-0-10,air_conditioner,2372.5474063640663,1814.2996991361063,15.588042663089821,-20.02198,50.31371,-25.398252,42.066837,1.8151295,18.057661,0.8897996,4.652833,-4.9278703,5.246258,-2.578611,6.111305,0.9432439,0.6630565,0.73082143,0.8264087,0.95270115,0.7014045,0.6553902,0.76057446,0.7202794,0.5704719,0.5671587,0.8939573,0.57997453
185436-1-2-0,car_horn,1305.6200283110745,1418.913254919337,17.117433768307222,-137.47034,119.661964,-34.637592,15.586761,1.1032556,-0.1338321,-8.220515,8.520263,-9.5712385,2.6711547,-3.1438665,8.092352,-0.059486248,0.73530865,0.7374451,0.7126264,0.7288594,0.6818699,0.6514504,0.65637916,0.57945794,0.60042167,0.8451923,0.71139526,0.5594116
156869-8-0-1,siren,1236.7770371501151,525.4465649757183,23.9216822977323,-311.84122,95.359764,-53.730312,-32.658047,-31.434566,32.601055,53.306942,-14.778736,-25.607025,-9.510221,15.77616,14.891215,-18.06286,0.15915532,0.263302,0.32233676,0.43796164,0.23571455,0.09422485,0.09362819,0.09757837,0.100207515,0.10158244,0.11193452,0.12346886
111671-8-0-22,siren,1610.0401939091132,1190.8644808847355,19.730661487237043,-281.69882,47.752922,-112.297676,-63.105396,-47.265396,6.930268,-9.485656,9.713425,14.9297,35.543198,8.683424,-11.212758,6.460773,0.25724128,0.30391264,0.25901684,0.35769534,0.39887664,0.48466,0.51144487,0.49940783,0.48890594,0.40715548,0.3251361,0.25292546
178260-7-2-2,jackhammer,2413.889141494117,2287.20249929668,16.885310347699264,-127.083275,57.048214,14.493346,12.720394,12.507255,19.627163,18.165901,20.312542,-16.739225,13.656453,4.1750355,2.86888,0.05820443,0.9830253,0.25796285,0.3903065,0.25253096,0.4989529,0.6585497,0.24591172,0.23002085,0.34899318,0.24579252,0.40932935,0.47461563
89724-5-0-3,engine_idling,1394.4117610537596,1445.8783637421554,18.090226335183385,-110.63774,114.373886,-40.679245,8.575235,5.6951356,11.408927,-2.56945,-8.421073,-16.19888,-5.3311405,-14.332964,-5.8903437,-14.654359,0.57345706,0.6243485,0.7323101,0.43559632,0.45313767,0.36131117,0.37581414,0.6168748,0.6386194,0.8838303,0.9435897,0.6051273
162318-2-0-34,children_playing,1514.2605903350006,1563.618900801297,16.15620785275939,-172.5205,111.68324,-20.543472,20.869846,-2.065615,4.667896,-2.424398,6.618239,-3.5806205,-2.8520908,3.260007,4.6995792,-3.1065507,0.7617814,0.757001,0.7821499,0.70466447,0.70466965,0.6831365,0.6960513,0.6439106,0.6454937,0.6817395,0.8201301,0.7444954
72259-1-7-4,car_horn,1844.2170657784634,1536.8288228306715,19.078370972197373,-85.45029,79.94958,-34.238438,27.831493,-14.967923,-1.3145566,8.144736,-0.035568897,0.22775161,4.1593947,-9.675228,-2.8400128,10.125041,0.22370534,0.20145743,0.20374921,0.29351175,0.32624146,0.36304805,0.51352,0.6357709,0.81758225,0.5760947,0.44062847,0.71224844
104421-2-0-1,children_playing,2880.5586840080596,1535.9112683935957,16.546224543431403,-70.42322,-30.879175,-91.81705,9.110993,-8.849909,6.6181593,5.698118,4.551367,0.4062877,8.635874,-0.5246504,9.59234,-1.5350041,0.51264966,0.50563216,0.56328607,0.74203837,0.59305876,0.5935352,0.5546523,0.60938877,0.6677977,0.61156243,0.6701058,0.59205276
100852-0-0-5,air_conditioner,2351.66947695638,1774.5762097627032,15.31536273890853,-24.07759,52.090397,-28.012398,43.036655,-0.29042208,19.43931,0.6279552,5.3242545,-6.0606194,4.1226883,-2.6100333,6.4493976,1.131881,0.66360533,0.7646975,0.6907122,0.95514524,0.6062789,0.71253246,0.8553376,0.70691454,0.6695858,0.6504471,0.8680157,0.6085749
139665-9-0-9,street_music,1339.0132865787627,1485.7388171224788,18.194336552591746,-121.16017,119.00755,-21.754087,-4.4056644,-13.897458,-7.180949,-21.502115,-8.475122,-19.36491,-5.7865086,-15.218044,-6.7142324,-9.573677,0.48202628,0.4259077,0.80455315,0.47349438,0.3861588,0.41747412,0.4563161,0.8216273,0.44108137,0.45589623,0.54803467,0.45983908
159701-6-5-0,gun_shot,1094.9651725852345,1582.1165212197648,17.116578805566398,-322.9031,70.90667,5.0206633,-4.066208,-11.763984,8.590333,10.376575,7.420312,5.240099,7.082223,2.934979,4.4551907,5.1200943,0.86887926,0.8661369,0.84001803,0.7633027,0.7259484,0.73708785,0.691738,0.73960525,0.694471,0.62649876,0.54936993,0.5177379
178260-7-1-10,jackhammer,2791.6113609128347,2352.6087879262564,16.768148919968098,-95.38529,43.264877,15.18208,14.809262,12.772453,15.957175,15.880294,20.946127,-15.50611,8.247394,3.460877,-0.7250132,-2.2595465,0.9980205,0.3746116,0.4292901,0.38724178,0.5957483,0.7076174,0.42725563,0.31433856,0.48122767,0.35977247,0.41866863,0.61144346
90013-7-1-1,jackhammer,2051.5635065788333,1998.414762912871,15.82762871613899,-132.3404,67.14347,13.365912,32.500843,-8.157136,5.3498516,2.442408,-2.2262988,-13.602078,4.6521635,-4.617685,-3.9509535,-3.1138568,0.912962,0.6144414,0.6985417,0.7392791,0.5092718,0.490934,0.4361357,0.42873746,0.55154693,0.43924558,0.4630476,0.9393734
104421-2-0-20,children_playing,2718.059289435962,1510.82832312068,16.194235700483432,-110.134224,-6.159511,-86.84165,14.476042,-10.078591,3.7466376,-1.3702562,5.749964,-2.1411185,7.481132,1.3721931,11.9089985,2.2737486,0.6849534,0.6924327,0.67093205,0.7053891,0.6796049,0.67867726,0.67049,0.6487754,0.7236198,0.7092989,0.67596483,0.7388284
104998-7-14-5,jackhammer,3389.765715830347,2080.078132627342,16.58184659845437,-140.4254,4.632493,-16.213484,14.612249,-0.006807842,16.646181,4.8228993,-4.259478,-7.458501,12.862578,1.0063757,-2.517165,-4.357462,0.6120523,0.4957426,0.54893863,0.6169661,0.4939904,0.4381938,0.7708649,0.49061164,0.9545531,0.49498904,0.3879846,0.37467936
108357-9-0-49,street_music,983.9505938442767,1224.8514457566337,17.077402891484258,-278.3891,144.24557,-11.825772,4.083874,-3.4696205,6.044863,-12.143407,-0.39724305,-10.88867,-1.511066,-9.671476,-6.4776435,-11.235196,0.3270634,0.7371139,0.27005947,0.3187479,0.5128846,0.28908595,0.41100395,0.5598948,0.8720713,0.37916723,0.270542,0.3106879
190893-2-0-10,children_playing,2173.5096408332365,1742.462039263662,17.83328640153025,-216.75937,65.25336,-19.076595,28.381739,-16.838612,14.093707,1.7447721,4.62864,-2.8454494,0.12605242,3.8600888,14.726426,6.275763,0.7183502,0.7773912,0.7279961,0.6979507,0.5553381,0.54028714,0.5934252,0.62838197,0.6574254,0.63423175,0.65409184,0.6323425
156634-5-2-1,engine_idling,961.4081812384607,1451.026534345512,17.26352215275536,-291.33136,125.06603,17.076513,39.984787,-8.832307,12.817435,4.0687656,11.48459,-5.658515,-0.49437612,-3.6186144,-1.105,-10.449126,0.5725209,0.5232077,0.5536118,0.59743166,0.37128904,0.41778237,0.99764806,0.54942304,0.39531633,0.38188133,0.445886,0.5250921
116163-3-2-0,dog_bark,1714.3108391160615,1536.61211948647,17.211277255591973,44.952305,86.836296,-46.983223,-15.195201,-24.2961,-13.109193,-19.469625,-3.0859015,-6.345167,4.064056,-1.8171402,6.3097053,-3.8194506,0.34032387,0.40279716,0.3953185,0.45325723,0.5186867,0.4947258,0.5625785,0.5399591,0.78191596,0.84737873,0.47586495,0.33119535
178825-2-0-53,children_playing,1392.8707122013702,1241.8898199217856,17.267220851728762,-178.8244,125.23705,-58.62894,15.932181,-9.434577,19.270643,-0.9521151,15.15426,-2.4987512,9.587369,1.3150095,12.390819,4.198004,0.49569327,0.628788,0.5044423,0.5455228,0.48556572,0.5005865,0.6536572,0.9454536,0.4064498,0.66525143,0.5246208,0.41813043
104998-7-16-7,jackhammer,3409.6166839757093,2016.2750687005234,15.78810655113432,-100.26319,-8.708713,-24.34818,13.802206,-12.488292,6.919834,9.894632,3.3245556,-0.10174649,6.737612,-5.3891788,-0.9402533,5.490245,0.8163553,0.5130782,0.42520893,0.6650997,0.6480409,0.50219953,0.7401253,0.5418685,0.98064893,0.49729723,0.45574063,0.560895
162432-6-1-0,gun_shot,869.280327312759,1225.9090215885417,16.71292182883054,-416.02115,30.518167,-2.2911315,3.999459,1.5061533,2.907905,2.259792,3.528672,1.2666279,3.9345686,1.0403974,2.7308457,3.5326633,0.8320785,0.93008435,0.78907555,0.6210432,0.5750795,0.5090493,0.4521757,0.39527366,0.4011799,0.35802457,0.3171397,0.3063356
72259-1-3-0,car_horn,2118.7346268417414,1708.6823363885035,17.71261690353966,-158.35812,84.43655,-17.265667,25.57415,-26.615597,10.897784,-0.01940878,0.082767576,8.320361,5.307623,-1.391975,4.257119,-4.187005,0.54982626,0.48936474,0.5375194,0.4911786,0.67260563,0.7070043,0.67761636,0.6375707,0.53897303,0.86865044,0.60912794,0.63666534
156634-5-0-3,engine_idling,1033.4558261855593,1577.0378220574298,17.429415205787173,-298.08188,98.53588,17.985632,53.376312,-4.700628,30.490406,9.936864,16.186222,4.7314587,7.503359,-0.16641419,-0.95450455,-1.2819827,0.42996457,0.54618347,0.44047222,0.43893018,0.68300205,0.79370886,0.36990005,0.31349483,0.29551205,0.30542094,0.3757519,0.3352055
84699-4-4-0,drilling,3593.692729556882,2187.8289111463364,15.595564966400152,-195.29039,5.2478595,3.5492182,4.571895,6.8878303,26.356964,-1.0845357,2.946325,-12.9603405,-3.0976906,1.8178267,-3.97736,-3.7869422,0.78710026,0.8416252,0.94809926,0.7681141,0.5707083,0.53089935,0.59050256,0.68063694,0.7310004,0.6983941,0.67510575,0.5061326
104998-7-18-9,jackhammer,3487.166657465242,2046.1996070224668,16.178228972259763,-122.34999,-7.9248595,-13.7319145,16.480858,-2.6651037,18.788944,-2.7071493,-1.2854525,-6.2386656,8.196568,0.27073377,2.4492052,0.78212553,0.7260637,0.47942564,0.5308257,0.6133869,0.55854434,0.50707686,0.6815457,0.44486746,0.98288256,0.5492281,0.47467068,0.40431303
205874-4-4-0,drilling,2655.6534459637596,2465.62647892991,17.05983879138956,-102.32747,63.3393,17.324522,2.0495346,8.660034,1.206893,-0.13160677,1.7360419,-6.5199842,-5.3664713,-4.9178457,-2.7981126,-9.596842,0.32828364,0.4353685,0.5542145,0.3981643,0.35683057,0.41399193,0.640684,0.83716375,0.5975287,0.38752016,0.4973846,0.5147977
156634-5-0-2,engine_idling,931.180245536619,1509.6418159726056,17.31085325231357,-308.5146,102.38971,22.697918,58.502964,-2.9634411,24.73483,10.201206,16.634407,-0.1058828,3.238225,1.2360263,0.8102767,-2.3862352,0.36053059,0.42739108,0.4694899,0.3736945,0.578913,0.866666,0.4321858,0.28414476,0.27692026,0.29060787,0.35122332,0.3672606
31150-2-0-17,children_playing,1989.952955681312,1305.5531009633974,18.945238293413745,-54.908344,82.78489,-85.24601,31.178047,-31.83358,8.908639,-23.659172,6.812181,-17.429346,11.863144,-7.46632,6.0422807,-10.943687,0.627265,0.6488128,0.6600231,0.6721014,0.6796878,0.60714126,0.64286107,0.67935574,0.6029276,0.49953866,0.5391653,0.6089831
194910-9-0-63,street_music,1798.4441863670233,1314.5075200465728,23.51840842055763,-210.75926,83.718414,-53.35052,43.68718,4.789057,6.427827,-9.386897,-14.863668,-11.185098,5.851949,-4.5054874,29.78991,16.577347,0.5938455,0.32383925,0.6890254,0.26068848,0.28514987,0.36715442,0.2658899,0.45555493,0.35515213,0.5806888,0.6322984,0.33767095
